2020-12-28 13:05:36.594 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 255/297 images
2020-12-28 13:05:38.197 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 260/297 images
2020-12-28 13:05:40.119 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 265/297 images
2020-12-28 13:05:41.775 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 270/297 images
2020-12-28 13:05:43.290 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 275/297 images
2020-12-28 13:05:44.819 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 280/297 images
2020-12-28 13:05:46.260 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 285/297 images
2020-12-28 13:05:48.052 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 290/297 images
2020-12-28 13:05:49.853 | INFO     | utils.image2vec:image2vec:55 - Embedding images: 295/297 images
2020-12-28 13:05:50.646 | INFO     | utils.train_classifier:run_classifier:45 - Classifying.
2020-12-28 13:05:55.866 | INFO     | __main__:<module>:40 - PHAN_DANG_HOANG
2020-12-28 13:16:08.695 | INFO     | __main__:run_camera:28 - Create log.
2020-12-28 13:16:08.699 | INFO     | __main__:run_camera:34 - Loading name.
2020-12-28 13:16:08.700 | INFO     | __main__:run_camera:37 - Loading model.
2020-12-28 13:16:08.817 | INFO     | __main__:run_camera:43 - Loading facial landmark preditor.
2020-12-28 13:16:10.435 | INFO     | __main__:run_camera:48 - Ready camera.
2020-12-28 13:16:12.952 | INFO     | __main__:run_camera:58 - Load model embedding.
2020-12-28 13:16:16.724 | INFO     | __main__:run_camera:126 - Successful check in.
2020-12-28 13:16:16.726 | INFO     | __main__:run_camera:132 - Insert information of check in to DB.
2020-12-28 13:16:16.733 | INFO     | controllers.employee_controller:create_employee:25 - Record inserted successfully into Employees table.
2020-12-28 13:16:19.292 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:19.298 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:22.326 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:22.333 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:25.389 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:25.395 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:28.427 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:28.434 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:31.746 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:31.765 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:43.474 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:43.482 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:46.463 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:46.484 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:16:55.782 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:16:55.789 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:04.894 | INFO     | __main__:run_camera:126 - Successful check in.
2020-12-28 13:17:04.895 | INFO     | __main__:run_camera:132 - Insert information of check in to DB.
2020-12-28 13:17:04.917 | INFO     | controllers.employee_controller:create_employee:25 - Record inserted successfully into Employees table.
2020-12-28 13:17:14.029 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:14.039 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:16.813 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:16.827 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:25.930 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:25.941 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:29.144 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:29.157 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:31.958 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:31.966 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:41.098 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:41.117 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:44.108 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:44.117 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:47.443 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:47.470 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:17:58.136 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:17:58.173 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:18:02.650 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:18:02.659 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:18:21.687 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:18:21.694 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:18:27.466 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:18:27.479 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:18:31.396 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:18:31.406 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:25:25.912 | INFO     | __main__:run_camera:28 - Create log.
2020-12-28 13:25:25.913 | INFO     | __main__:run_camera:34 - Loading name.
2020-12-28 13:25:25.914 | INFO     | __main__:run_camera:37 - Loading model.
2020-12-28 13:25:26.043 | INFO     | __main__:run_camera:43 - Loading facial landmark preditor.
2020-12-28 13:25:27.632 | INFO     | __main__:run_camera:48 - Ready camera.
2020-12-28 13:25:30.146 | INFO     | __main__:run_camera:58 - Load model embedding.
2020-12-28 13:25:33.843 | INFO     | __main__:run_camera:126 - Successful check in.
2020-12-28 13:25:33.844 | INFO     | __main__:run_camera:132 - Insert information of check in to DB.
2020-12-28 13:25:33.847 | INFO     | controllers.employee_controller:check_employee:40 - Employee's information is existing on DB.
2020-12-28 13:25:36.494 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:25:36.504 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:25:45.745 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:25:45.756 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:25:48.721 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:25:48.747 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:25:57.817 | INFO     | __main__:run_camera:126 - Successful check in.
2020-12-28 13:25:57.818 | INFO     | __main__:run_camera:132 - Insert information of check in to DB.
2020-12-28 13:25:57.824 | INFO     | controllers.employee_controller:check_employee:40 - Employee's information is existing on DB.
2020-12-28 13:26:28.334 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:26:28.345 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
2020-12-28 13:26:40.162 | INFO     | __main__:run_camera:143 - Update information of check out to DB
2020-12-28 13:26:40.169 | INFO     | controllers.employee_controller:update_database:61 - Successfully in updated information of check out.
